id,repo_id,label,url,message,new_message1,authorEmail,commitDate
5702,3,0,https://github.com/square/retrofit/commit/14b98e56f30cbb80d410fdc8e167a220e7e59e6e,Restaurar versión 0.6.0-SNAPSHOT,Restaurar versión <versión>,desarrollador55,2012-07-17T17:31:52Z
5708,3,0,https://github.com/square/retrofit/commit/8232a1fc9feccbcef91c9da33125467e8f351924,Versión mejorada a RC2.,Versión mejorada a RC2.,desarrolladorr1,2012-06-22T20:14:39Z
5713,3,0,https://github.com/square/retrofit/commit/b6748ac88759a4768c1003930bb5c921ac49d8d1,Marque GSON como se proporciona desde que lo incorporamos.,Marque GSON como se proporciona desde que lo incorporamos.,desarrolladorr1,2012-06-18T01:02:23Z
5717,3,0,https://github.com/square/retrofit/commit/eee72f00a7d60ee50bb191d8e0ab88f78fbffcf2,Versión mejorada a RC1.,Versión mejorada a RC1.,desarrolladorr1,2012-06-13T19:30:17Z
5723,3,3,https://github.com/square/retrofit/commit/28fb5a4ce47dcf68e9e34eea71a8262dbb341802,Presenta MainThread#executeOnMain y AndroidMainThread.,Presenta <nombre_método> y <nombre_método>,desarrollador55,2012-06-04T19:31:57Z
5728,3,3,https://github.com/square/retrofit/commit/23eec0b89eb74bff83b55956a585f95bc42469f4,Utilice la variante no_aop Guice.,Utilice la variante no_aop Guice.,desarrolladorr1,2012-04-13T05:18:07Z
5732,3,0,https://github.com/square/retrofit/commit/30fabb8e9a87b644d0b78d0962efe6aef027f04b,Revierta la versión a 0.6 para que coincida con la versión anterior de ant/ivy. <enter> <enter> Añade una descripción también...,Revierta la versión a <versión> para que coincida con la compilación anterior de ant/ivy.  <enter> Añade una descripción también...,desarrolladorr1,2012-04-11T00:21:54z
5744,3,0,https://github.com/square/retrofit/commit/8ed51663314976594f4d4dfb8aa142e887fb8041,Corregir liendres de estilo por revisión,Corregir liendres de estilo por revisión,desarrollador55,2011-12-16T01:27:12Z
5746,3,3,https://github.com/square/retrofit/commit/5ea679fb5223de4364d8b1bb7d46abba2e99ced4,Agrega un parámetro int statusCode a clientError y serverError.,Agrega un parámetro int statusCode a <iden> y <iden>.,desarrollador55,2011-12-15T22:13:39Z
5749,3,3,https://github.com/square/retrofit/commit/b7521f863ede30032014efc290dae541e243a087,Agregar una devolución de llamada previa a Invoke justo antes de realizar la llamada http.,Agregar un <iden> <file_name> justo antes de realizar la llamada http.,desarrollador77,2011-11-22T19:33:56Z
5752,3,3,https://github.com/square/retrofit/commit/bcab3a2ceda93524753fcdd3d258d5243c6833da,Mueva la variable a donde se usa.,Mueva la variable a donde se usa.,desarrollador42,2011-09-02T19:16:05Z
5753,3,3,https://github.com/square/retrofit/commit/44654cc452d1d38e581a20358ab2f9bbf8aabbbe,Permitir extensiones de servidor; Prueba de archivos mejorada,Permitir extensiones de <nombre_archivo>; <nombre_archivo> mejorado,desarrollador34,2011-08-26T01:45:52Z
5756,3,0,https://github.com/square/retrofit/commit/ffab8145393225741167a003577696549573e857,Corregir ortografía,Corregir ortografía,desarrollador42,2011-09-01t20:02:21z
5757,3,3,https://github.com/square/retrofit/commit/289f3bc719dd676c066e8c426439a8948b7e4bb0,Eco movido hacia arriba.,Eco movido hacia arriba.,desarrollador117,2011-05-06T21:26:56Z
5758,3,3,https://github.com/square/retrofit/commit/325ece291ec13811cbd61a3dad1ffc2663f5a306,Vuelva a empaquetar gson en retrofit.internal.gson,Vuelva a empaquetar gson en retrofit.internal.gson,desarrollador34,2011-06-06T01:04:47Z
5767,3,3,https://github.com/square/retrofit/commit/759d454eb3379dc2149552884ecc5492313d7633,Agregar soporte para parámetros de consulta fijos,Agregar soporte para parámetros de consulta fijos,desarrollador42,2011-05-04T22:37:32Z
5768,3,2,https://github.com/square/retrofit/commit/320d18e7dfe4ee17c1740d8f9b58e078fd1470c2,Asegúrese de que ByteSinks y Files utilicen FileDescriptor.sync(),Asegúrese de que <nombre_archivo> y <nombre_archivo> utilicen FileDescriptor.sync(),desarrollador34,2011-03-31T20:47:50Z
5774,3,3,https://github.com/square/retrofit/commit/2e35fda8164023a4e0fd1030cc2b9a947366b16b,"Agregue soporte PUT, DELETE a RestAdapter",Agregue compatibilidad con <nombre_archivo> y <nombre_archivo> a <nombre_archivo>,desarrollador42,2011-04-19T16:19:02Z
5775,3,3,https://github.com/square/retrofit/commit/00a2db876fc5c0447a3617837894f30890cde367,Agregar soporte GET a RestAdapter,Agregar soporte GET a <nombre_archivo>,desarrollador177,2011-01-20T18:44:53Z
5778,3,3,https://github.com/square/retrofit/commit/9259e3add43cb442859f3e3c9cbe2286920620e3,TypedFile obtiene su longitud del archivo subyacente ahora,<file_name> obtiene su longitud del archivo subyacente ahora,desarrollador34,2010-12-12T20:14:45Z
5779,3,3,https://github.com/square/retrofit/commit/e32d8b2a08d0905e36c44d9070d959eaeccf7ac5,agregado toString() a ErrorResponse.java,añadido <iden>() a <nombre_archivo>,desarrollador34,2010-12-06T13:05:58Z
5783,3,0,https://github.com/square/retrofit/commit/1eab56aadbb5b8336553d4d0b41f2f33564782c2,Código limpio.,Código limpio.,desarrollador117,2010-11-23T23:23:16Z
5785,3,0,https://github.com/square/retrofit/commit/11da2563aaf50c42c2f175012ce86291a2b818dd,revisión mejorada a 0.2-SNAPSHOT,pasó <nombre_archivo> a <versión>,desarrollador34,2010-10-29T00:07:54Z
5788,3,3,https://github.com/square/retrofit/commit/42dba217c69705a456b837bdd3cc2966c8d67b52,"Se agregaron módulos Core, io y http.","Se agregó <nombre_archivo>, <nombre_archivo> y <nombre_archivo> <nombre_archivo>.",desarrollador34,2010-10-13T21:57:53Z
5790,3,3,https://github.com/square/retrofit/commit/fb98822a9c17acfb6846d3f07d368804e155fd3f,"Utilidad movida a Android, agregado ShakeDetector","movió la utilidad a <file_name>, agregó <file_name>",desarrollador34,2010-10-13T19:40:44Z
5805,4,0,https://github.com/square/okhttp/commit/09f424f12e48e2640915bf61c86a9ecd928e459e,CORREGIR ERROR TIPO LÉAME.MD (#6469),corregir el error tipográfico README.md (<pr_link>),desarrolladorr6,2020-12-12T10:37:14Z
5808,4,0,https://github.com/square/okhttp/commit/fce60e5a09eac198a0f9c676e486163212662230,Documento compartiendo una instancia con configuración adicional (#6449),Documento compartiendo una instancia con configuración adicional ( <pr_link> ),desarrollador306,2020-12-04T07:41:21Z
5811,4,2,https://github.com/square/okhttp/commit/a334f6f14f40f1586ae309277033c5b1ea53a749,Corregir prueba de graal única fallida (#6445),Arreglar una única prueba graal fallida (<pr_link>),desarrolladorr6,2020-11-22T17:12:58Z
5823,4,0,https://github.com/square/okhttp/commit/ff959f8fd550b8f55a47038ea4235b1b2ed2eaa8,Pruebas adicionales de Android (#6420),Pruebas adicionales de Android ( <pr_link> ),desarrolladorr6,2020-11-15T06:42:22Z
5843,4,0,https://github.com/square/okhttp/commit/dabbd56572089cfef00d358edcc87b3f5c73e580,Actualizar README.md (#6389),Actualizar README.md ( <pr_link> ),desarrollador215,2020-11-03T21:56:25Z
5846,4,0,https://github.com/square/okhttp/commit/40f98404ddc4f0fca498a1016c80cc49f7347680,Documentos de prueba y prueba unitaria (#6386),Documentos de prueba y prueba unitaria ( <pr_link> ),desarrolladorr6,2020-11-02T20:45:06Z
5851,4,0,https://github.com/square/okhttp/commit/40a683203d29228bac0516fd0f63c86eb8bf49a3,Mover las pruebas de osgi a Junit 5 (#6373),Mover las pruebas de osgi a Junit 5 ( <pr_link> ),desarrolladorr6,2020-11-01T14:12:55Z
5860,4,0,https://github.com/square/okhttp/commit/71800bd4d32e2ebee96224696b21fd68663a121b,Mover las pruebas de conexión a Junit 5 (#6376),Mover las pruebas de conexión a Junit 5 ( <pr_link> ),desarrolladorr6,2020-11-01T14:10:32Z
5861,4,0,https://github.com/square/okhttp/commit/78b2158fa50f1e8feaba49051a89d94e52d3d4db,Mover las pruebas del autenticador a Junit 5 (#6374),Mover las pruebas del autenticador a Junit 5 ( <pr_link> ),desarrolladorr6,2020-11-01t14:10:23z
5869,4,0,https://github.com/square/okhttp/commit/743a260b2ad8fa9830a953710dca53ea7525151b,Migrar pruebas de registro a Junit5 (#6355),Migrar pruebas <iden> a Junit5 (<pr_link>),desarrolladorr6,2020-10-31T12:10:08Z
5893,4,0,https://github.com/square/okhttp/commit/eba8a830929c2a696c48e702a0e22766ed9ab516,Habilite el escaneo de seguridad de código de GitHub (#1) (#6304) <enter> <enter> Agregue codeql-analysis.yml para configurar el flujo de trabajo de GitHub para el escaneo de seguridad de código. Se agregó la acción de configuración de Java para anular el Java 8 predeterminado.,Habilite el escaneo de seguridad de GitHub <iden> ( <pr_link> ) ( <pr_link> ) <enter> Agregue <file_name> para configurar el flujo de trabajo de GitHub para el escaneo de seguridad de código. Se agregó la acción <iden> para anular el <iden> predeterminado 8.,desarrollador280,2020-10-02T22:17:48Z
5904,4,0,https://github.com/square/okhttp/commit/2fd0da8bc4a9c9d61b93af83b87383eacba850a3,Actualizar concurrency.md (#6290),Actualizar concurrency.md (<pr_link>),desarrollador129,2020-09-30T16:01:02Z
5905,4,2,https://github.com/square/okhttp/commit/45a79c9c8572eb6c7273bcceb359773386a3fb2c,Android 11 (#6286),Android 11 (<pr_link>),desarrolladorr6,2020-09-29T17:24:12Z
5913,4,0,https://github.com/square/okhttp/commit/8c2f383f14e354a45d0f9f16f5b0fa35b7244a51,Modos de lanzamiento del interceptor de documentos (#6235),Modos de lanzamiento del documento <nombre_archivo> ( <pr_link> ),desarrollador21,2020-09-10T01:48:06z
5929,4,0,https://github.com/square/okhttp/commit/0e0f3a2d8d95278bf362eaeb08f13516e383fafd,"Empuje OkHttp 3.14.x al mar. Ya no es compatible. (#6179) <enter> <enter> OkHttp 4.x es nuestra única rama que recibe correcciones de seguridad, correcciones de errores y <enter> nuevas funciones. <enter> <enter> OkHttp 3.12.x solo obtiene correcciones de seguridad.","Empuje OkHttp 3.1<versión> al mar. Ya no es compatible. ( <pr_link> ) <enter> OkHttp <version> es nuestra única rama que recibe correcciones de seguridad, correcciones de errores y nuevas funciones. <enter> OkHttp <version> solo obtiene correcciones de seguridad.",desarrollador21,2020-07-11T10:04:10Z
5943,4,0,https://github.com/square/okhttp/commit/e736f927f82bcde9490b0e195f89d0a8884ba68b,Codificador DER (#6139) <ingresar> <ingresar> Aún no he implementado la codificación de certificados,Codificador DER ( <pr_link> ) <enter> Aún no he implementado la codificación de certificados,desarrollador21,2020-06-25T11:17:29Z
5972,4,0,https://github.com/square/okhttp/commit/370ebcffe67ef552e30e866bd622da5291a6f5b3,Preparar la próxima versión de desarrollo.,Preparar la próxima versión de desarrollo.,desarrolladorr2,2020-05-17T17:53:06Z
5973,4,0,https://github.com/square/okhttp/commit/ef7c5f358e2ac8dad806952c70c7af9061a6f7af,Prepárese para la versión 4.7.0.,Prepárese para el lanzamiento <versión>.,desarrolladorr2,2020-05-17T17:52:53Z
5985,4,0,https://github.com/square/okhttp/commit/e2809002b94e1db3fa0e2ad0ca75c4c1e4a19d23,Función de reintentos de autenticación de documentos (#6031) <enter> <enter> * Función de reintentos de autenticación de documentos <enter> <enter> * Actualizar Authenticator.kt,Función de reintentos de autenticación de documentos ( <pr_link> ) <enter> * Función de reintentos de autenticación de documentos <enter> * Actualizar <nombre_archivo>,desarrolladorr6,2020-05-09T01:00:07Z
5994,4,0,https://github.com/square/okhttp/commit/8cebf9012bbdfdbad6b833effc545ff5b8b8e48b,Eventos de caché (#6015) <enter> <enter> Proporcione métodos EventListener para comprender el impacto del almacenamiento en caché.,Caché <iden> ( <pr_link> ) <enter> Proporciona métodos de <nombre_archivo> para comprender el impacto del almacenamiento en caché.,desarrolladorr6,2020-05-05T17:25:06Z
5997,4,0,https://github.com/square/okhttp/commit/93ac4fa3b956e8747347fa36e394d40500883d7e,Prueba de caché de Android (#6010),Android <iden> ( <pr_link> ),desarrolladorr6,2020-05-01T17:47:29Z
5998,4,0,https://github.com/square/okhttp/commit/5c10006e0a0299ff39ad2e5ee425057b20644afd,"Centralice el registro detrás de JUL (#6005) <enter> <enter> Utilice JUL, pero conéctese al registro de Android. <enter> <enter> Utilice `adb shell setprop log.tag.okhttp.Http2 DEBUG` para habilitar el registro para niveles conocidos.","Centralice el registro detrás de JUL ( <pr_link> ) <enter> Utilice JUL, pero conéctese al <method_name> <enter> Utilice `adb shell setprop log.tag.okhttp.Http2 <iden>` para habilitar el registro para niveles conocidos.",desarrolladorr6,2020-04-30T18:04:19Z
6006,4,3,https://github.com/square/okhttp/commit/8036ad42b0bb7bdc18c0dc12438fdbba7aa7f255,Verifique la antigua base de datos pública con sufijo,Verifique la antigua base de datos pública con sufijo,desarrolladorr2,2020-04-27T22:45:11Z
6013,4,0,https://github.com/square/okhttp/commit/d56eb776e55f4ad531730c396a38902b24c5ee52,Documentos de Android para seleccionar dispositivos,Documentos de Android para seleccionar dispositivos,desarrolladorr6,2020-04-25T07:17:28Z
6016,4,0,https://github.com/square/okhttp/commit/bc3c787ea2df854ac399603d5c67111716137d31,Refactorice Jdk9PlatformTest usando DelegatingSSLSocket <enter> <enter> Cont. https://github.com/square/okhttp/pull/5972 <enter> <enter> Podemos usar DelegatingSSLSocket en lugar de anular la clase abstracta SSLSocket.,Refactorice <nombre_archivo> usando <iden> <enter> Cont.  <pr_link> <enter> Podemos usar <iden> en lugar de anular la clase abstracta <iden>.,desarrollador122,2020-04-24T02:41:47Z
6019,4,0,https://github.com/square/okhttp/commit/ba5d3e278b027ee7a2cb741a1bec3646f9d11e16,Migrar de Travis a GitHub Action para publicar,Migrar de Travis a GitHub Action para publicar,desarrolladorr8,2020-04-20T18:07:10Z
6025,4,2,https://github.com/square/okhttp/commit/d9c8fbf3b273fe25aad0cd41f053547c1ed1b557,Confirmar que el cierre de MockWebServer es idempotente (#5946),Confirme que el apagado de <iden> es idempotente ( <pr_link> ),desarrolladorr6,2020-04-13T05:49:58Z
6034,4,0,https://github.com/square/okhttp/commit/02052b01f6cd1533dd5490ceb61ab6391c4cf2f8,Convertir DiskLruCacheTest a Kotlin (#5933) <enter> <enter> * Cambiar el nombre de DiskLruCacheTest.java a DiskLruCacheTest.kt <enter> <enter> * Convertir DiskLruCacheTest a Kotlin,Convertir <nombre_archivo> a Kotlin ( <pr_link> ) <enter> * <iden> <nombre_archivo> a <nombre_archivo> <enter> * Convertir <nombre_archivo> a Kotlin,desarrollador21,2020-04-11T04:46:03Z
6040,4,0,https://github.com/square/okhttp/commit/1a07f49bcb32ba1dd100833c5c539c7cbd58ffa5,Kotlin 1.3.71 y actualizaciones varias del departamento (#5925),Kotlin <versión> y actualizaciones varias de dep ( <pr_link> ),desarrolladorr6,2020-04-08T16:52:33Z
6066,4,0,https://github.com/square/okhttp/commit/0ea6ca0faae126db31fa81462b8ff7a0f64f387c,Muestra de lista permitida para conectarse a servidores de desarrollo (#5868),Muestra de lista permitida para conectarse a servidores <iden> ( <pr_link> ),desarrolladorr6,2020-03-16T09:09:22Z
6094,4,3,https://github.com/square/okhttp/commit/08e23fcd02ccbd453b2037128b66f57bc7c8f1d2,Agregar un evento cancelado a EventListener,Agregar un evento cancelado a <nombre_archivo>,desarrolladorr2,2020-02-16T23:20:49Z
6097,4,0,https://github.com/square/okhttp/commit/5ba145aa6c737878281c3fc655657002320b71c0,"Limitar los intentos de recuperación para errores REFUSED_STREAM <enter> <enter> Limitamos los reintentos por conexión pero no los reintentos por llamada, por lo que <enter> creó una gran cantidad de conexiones, cada una de las cuales llamó al servidor <enter> y aceptó otro REFUSED_STREAM. <enter> <enter> En lugar de eso, fallamos antes con una StreamResetException. <enter> <enter> Esto muestra que la interfaz de ExchangeFinder todavía es algo inadecuada <enter> para admitir todos los casos de uso que tenemos.","Limitar los intentos de recuperación para errores REFUSED_STREAM <enter> Limitamos los reintentos por conexión pero no los reintentos por llamada, por lo que esto estaba creando una gran cantidad de conexiones, cada una de las cuales llamó al servidor y aceptó otro REFUSED_STREAM. <enter> En lugar de eso, fallamos antes con un <iden>. <enter> Esto muestra que la interfaz <file_name> todavía es algo inadecuada para soportar todos los casos de uso que tenemos.",desarrolladorr2,2020-02-16T14:22:06Z
